id,tweet_text,tweet_date,query_used
1046814501012557824,&gt;@EstadaoEsporte Palmeiras cresce e vira favorito ao título do Brasileirão; veja chances dos líderes https://t.co/mAUp6uu9jL,Mon Oct 01 17:30:00 +0000 2018,estadao
1047030452433956865,Acordei tão mimada e com muitas mm muitas saudades da minha bb :(,Tue Oct 02 07:48:07 +0000 2018,:(
1048691115518390272,&gt;@esportefera São-paulinos reagem a titularidade de Sidão com memes e campanha 'ele não' https://t.co/d6qUvwMQBg https://t.co/BYJ1JtV3DA,Sat Oct 06 21:47:00 +0000 2018,estadao
1040585760099917833,"Foi linda demais nosso carreata junto com o @prefeitorobertoclaudio pelas ruas da grande Messejana! Mais gratidão, ainda, por ver, a cada dia, o crescimento do @deputadofernandohugo rumo à vitória!! #trabalho... https://t.co/oAsq1bgUrg",Fri Sep 14 12:59:13 +0000 2018,#trabalho
1045493366442655746,"@raindrpszj tá, pode ir caçar mais likes por aí agr. tchau :)",Fri Sep 28 02:00:17 +0000 2018,:)
1046757478355152902,foo :) : 4124b835-68d6-4e3e-8987-6cf317489c40,Mon Oct 01 13:43:25 +0000 2018,:)
1049290292988452864,"@matheusmerighe égua amigo, mas eu fiquei assim por causa das eleições :(",Mon Oct 08 13:27:55 +0000 2018,:(
1045669124477734913,Greve da Ryanair afeta 40 mil passageiros na Europa https://t.co/4rZzwJvyzV,Fri Sep 28 13:38:41 +0000 2018,exame
1046269260341940224,preciso ficar mais ativa aqui :(,Sun Sep 30 05:23:25 +0000 2018,:(
1046975635850219520,Ser maestra es difícil eh :( https://t.co/EXpr4CtJJY,Tue Oct 02 04:10:18 +0000 2018,:(
1045397546926059521,"Passo a vida a me comparar com outras gajas em bué aspectos mas mais no físico pq é a primeira impressão e porque não as conheço a todas mas ya....... depois pergunto me onde é que anda a minha auto estima, que inteligente que sou &lt;3 :))",Thu Sep 27 19:39:32 +0000 2018,:)
1044517615689961472,Nação Zumbi fica sem Pupillo porque o baterista se tornou maior do que os outros músicos da banda https://t.co/XGYcO7mxBn #G1 https://t.co/mI7NGNVZGY,Tue Sep 25 09:23:00 +0000 2018,g1
1045412404836929536,espero que passa no youtube :D VAI LÁ MULHERADA!!!! https://t.co/NljOpR2Jeg,Thu Sep 27 20:38:34 +0000 2018,:)
1035374499875696641,"Das últimas 9 eliminações do Cruzeiro na Libertadores, 8 foram na Toca 3, infelizmente! Está na hora de mudar esse histórico, por isso o primeiro jogo na Argentina será fundamental! #fato",Fri Aug 31 03:51:31 +0000 2018,#fato
1048394837316263936,@ThaynaraOG Parabéns ! Eu também voto #17 :),Sat Oct 06 02:09:42 +0000 2018,:)
1049226002013085697,queria faltar aula mas não posso :(((,Mon Oct 08 09:12:27 +0000 2018,:(
1040356949395529728,"""Se ele for para o segundo turno, voto nele"", diz Ciro sobre Haddad. https://t.co/SWZCG05KOo https://t.co/mItkYULyty",Thu Sep 13 21:50:00 +0000 2018,jornaloglobo
1045479812570271745,@gibandini :) (saudades),Fri Sep 28 01:06:26 +0000 2018,:)
1042127004269731842,Mulher que teve mão amputada por ex com facão diz que se fingiu de morta para cessar agressão https://t.co/h11J5AuomC #G1 https://t.co/TDuiqsB4qW,Tue Sep 18 19:03:34 +0000 2018,g1
1037176929688977408,Kkkkkkkkkkkkkkkkkkkk realidade #QuartaDetremuraSDV #fato https://t.co/uXsi7sIKwo,Wed Sep 05 03:13:44 +0000 2018,#fato
1046944861742608384,So queria alguem pra ir tomar açai amanha cmg :(((,Tue Oct 02 02:08:00 +0000 2018,:(
1048679806949384193,Votação do primeiro turno começa em outros países https://t.co/5sm0STPLJc,Sat Oct 06 21:02:04 +0000 2018,exame
1046753226115158017,Bom dia Outubro! :),Mon Oct 01 13:26:31 +0000 2018,:)
1045453211530919936,"me recomenda um filme p mim ver amanhã com o meu priminho :) — hmmm, lili e stitch https://t.co/hbbNfYKRMq",Thu Sep 27 23:20:43 +0000 2018,:)
1049103101683228672,@staypissedoff Paris colocou Ciro e Haddad no Segundo turno. Berlim também :),Mon Oct 08 01:04:05 +0000 2018,:)
1042626414766448640,Exposição de fotos no Rio explora herança africana no Brasil https://t.co/874jlVnxgS,Thu Sep 20 04:08:02 +0000 2018,folha
1047426201546084353,Bom Diaa :D,Wed Oct 03 10:00:41 +0000 2018,:)
1044375184633942016,"Caminhões em carreata pró-Bolsonaro pertencem a empresa de turismo, e não ao Exército https://t.co/YRR719KNsy",Mon Sep 24 23:57:02 +0000 2018,folha
1047050129709109248,@Lebgar Totalmente :D,Tue Oct 02 09:06:18 +0000 2018,:)
1047065913395163138,"@jojocastelani QUEROOOO, muito :(",Tue Oct 02 10:09:01 +0000 2018,:(
1048396572663402496,#outubrorosa🎀 #novembroazul💙 Marque um amigo nesta campanha. :) . . . #vidasaludable #outubrorosa2018 #outubrorosa2015 #vidasana #repost #love #20likes #pleasefollow #vida #vidasaudavel… https://t.co/UeM6aTvDST,Sat Oct 06 02:16:35 +0000 2018,:)
1040155965205741568,As raízes do nosso fracasso educacional https://t.co/xb0JurwFXP,Thu Sep 13 08:31:21 +0000 2018,exame
1045436032529965056,Kavanaugh no Senado dos EUA: “não sou estuprador” https://t.co/iQWsSAztNg,Thu Sep 27 22:12:28 +0000 2018,veja
1049133180740128773,@mariadragzilla ei fala comigo :(,Mon Oct 08 03:03:36 +0000 2018,:(
1046255769744809984,Saudades tua :( — fala comigo bebê https://t.co/kZqLMYxcVM,Sun Sep 30 04:29:48 +0000 2018,:(
1037261077027999744,"Consumidores vão pagar R$ 1,9 bi a mais na conta de luz, decide Aneel https://t.co/qKErwogD4i",Wed Sep 05 08:48:06 +0000 2018,veja
1036916783465168897,Google abre inscrições para programa de estágios 2019 https://t.co/U9QdUdtX4F -via @EstadaoEconomia https://t.co/Zga26LATHv,Tue Sep 04 10:00:00 +0000 2018,estadao
1048945039068418048,Amoêdo vota no RJ e diz que partido decidirá apoio no 2º turno https://t.co/uRT8NkHf4m #Eleições2018 #G1 https://t.co/f3f3bL2HE3,Sun Oct 07 14:36:00 +0000 2018,g1
1046759319117721601,@NCTsmtown_127 eu te amo :(,Mon Oct 01 13:50:44 +0000 2018,:(
1038008978322669568,"'Violência nunca será a resposta', diz Adnet após ataque a Bolsonaro; veja mensagens de famosos https://t.co/0wm8KDWFqO #Eleições2018 https://t.co/bS8YlYuSDV",Fri Sep 07 10:20:00 +0000 2018,folha
1045327915750109185,@ctrlpark im mavis :),Thu Sep 27 15:02:51 +0000 2018,:)
1049112132002963456,"@Joaotaqta @disappearedjho @aakkari @jairbolsonaro @Haddad_Fernando Tá feio oq tá acontecendo lá, tá feio não se humanizar pela quantidade de gente q morre diariamente, tá feio oq vc tá falando, falou pouco mas falou merda, bro :)",Mon Oct 08 01:39:58 +0000 2018,:)
1049270224397262848,"Moro, meu é bronca que tá indo uma cesta cheia de políticos pra você cuidar :) https://t.co/QzIxizm0U5",Mon Oct 08 12:08:10 +0000 2018,:)
1049137529033842688,"@virginiamariaa ainda bem que não tive que me decepcionar com pessoas muito próximas a mim, todos os meus amigos estão do lado certo. mas passei muita raiva com alguns colegas e pessoas que sou “obrigada” a conviver :(",Mon Oct 08 03:20:53 +0000 2018,:(
1048431960840974336,"@azovedis @eipedrim Eu com ciúmes, vc sabe que não faço isso :)",Sat Oct 06 04:37:13 +0000 2018,:)
1046689977147543552,"Ja falei pra Mariana zerar meu cabelo, mas ela não quer porque disse que minha mãe vai matar ela :(",Mon Oct 01 09:15:11 +0000 2018,:(
1049162832531603458,@pedrofalcomer cade o calculo? sem calculo eu nao faco &gt;:(,Mon Oct 08 05:01:26 +0000 2018,:(
1037358449993105408,Semana maluca Supermercado Ivaiporã #empresa #agencia #açãopanfletagem #panfletagem #distribuição #publicidade #propaganda #marketing #postagem #trabalho #trabalhoemequipe #instagram… https://t.co/CXoJgN3hnb,Wed Sep 05 15:15:02 +0000 2018,#trabalho
1049145858640568320,E quando EU preciso todo mundo SOME :) https://t.co/y9oCCdKdc2,Mon Oct 08 03:53:59 +0000 2018,:)
1036831291751067654,Já era tarde da noite quando o time do povo visitou nosso comitê. #mandatoatuante #trabalho #éoNOVO13111 #HaddadPTei,Tue Sep 04 04:20:18 +0000 2018,#trabalho
1049135310934822912,@gwbrielaf parabéns nordeste :(,Mon Oct 08 03:12:04 +0000 2018,:(
1034876207697940482,"A população já vem a tanto tempo convivendo com esse político brasileiro tradicional, que até já se acostumou com o TIPO de personagem, com suas falas, seus jargões, etc. E desconhece que pra MUDAR um panorama, vc precisa apostar no desconhecido, e procurar sair da caixa. #FATO",Wed Aug 29 18:51:29 +0000 2018,#fato
1046962647571283969,"Nossa... Essa temporada do meu quarto foi top!! marcou uma geração. saudades. queria mais fotos, mas acho que não tenho. :( https://t.co/0leHifMHdx",Tue Oct 02 03:18:41 +0000 2018,:(
1030545731067760640,"Manutenção Predial Salário: R$ 2.104,46 + Benefícios Local: São Paulo Mais informações sobre a vaga: https://t.co/i3bjjQDvV5 Quer mais vagas? Acesse: https://t.co/DSb9kWVk49 #trabalho #work #oportunidade",Fri Aug 17 20:03:43 +0000 2018,#trabalho
1036409700571598848,"A seis pontos do rival, Verdão vence a pela primeira vez na Arena Condá, com gols de Hyoran e Borja; Rafael Thyere diminuiu para a Chape #Palmeiras #Chape #Brasileirao #trConda #CHAxPAL #Verdao #Borja #Hyoran #Verdao #brasileirao2018 #SPdeFato https://t.co/cZShhoCttB #Noticia",Mon Sep 03 00:25:02 +0000 2018,#noticia
1048417033766010881,"Como eu sou gótika, eu tbm tenho wallpaper gótiko do #TsunamiCIRO Pode usar gente, é free encontrado na busca do google :D #ViraViraCIRO https://t.co/GdNKYMxNii",Sat Oct 06 03:37:54 +0000 2018,:)
1049292634790027265,E pensar que em anos anteriores eu também subestimava :( Parece que eu tô vivendo em outra realidade https://t.co/XrzGTP39tb,Mon Oct 08 13:37:13 +0000 2018,:(
1046780239471419392,O problema é que nem em drugs eu estou :( queria mas não estou https://t.co/Ilgbfm1G8B,Mon Oct 01 15:13:51 +0000 2018,:(
1046776765178433536,@tipicavirgo conta mais....já tô sentindo o impacto dessa lua :(,Mon Oct 01 15:00:03 +0000 2018,:(
1046225750540603392,@vitoorpaciencia SABIA Q C IA VIR AQUI desliga as minhas notificações &gt;:(,Sun Sep 30 02:30:31 +0000 2018,:(
1046236144885612546,"@wristsoul @twakingsdead Vc tem valor , vc é preciosa :(",Sun Sep 30 03:11:49 +0000 2018,:(
1032442841916755968,"Eles sabem que, como candidato ao Senado, poderei fazer muito mais. Obrigado a todos e vamos juntos nessa caminhada até a vitória em outubro! #PeloMaranhão #Deus #Trabalho",Thu Aug 23 01:42:10 +0000 2018,#trabalho
1049274387852140544,@Camila_Cabello eu te amo tanto :(,Mon Oct 08 12:24:43 +0000 2018,:(
1049227283041533952,A minha roupa está a cheirar ao Gabriel :),Mon Oct 08 09:17:32 +0000 2018,:)
1046764392254042113,@exposedFBR aigoo :( otoke agora que alguem me odeia? sto bem triste vou desativar,Mon Oct 01 14:10:53 +0000 2018,:(
1046766786539134977,dois bebesinhos e a risadinha do tete :((((( https://t.co/2OIUjQFcRN,Mon Oct 01 14:20:24 +0000 2018,:(
1049132834542292992,"@joaomireli2 exato, eu sinceramente estou decepcionada com essa galera de direita falando coisas tão duras e idiotas, piadas sem graça e afins, desculpa por vc ter que ler coisas do tipo, não precisa agradecer, de forma alguma :) #Nordeste17",Mon Oct 08 03:02:14 +0000 2018,:)
1037822052600819713,"Ataque a Bolsonaro tem 808 mil referências no Twitter, diz FGV; siga cobertura https://t.co/8XhoSU18uH #Eleições2018 https://t.co/mkmJ3THfq7",Thu Sep 06 21:57:13 +0000 2018,folha
1046716581143891971,"@buteraxplict KKNKK usaaa, o q eu tenho é mto grande pra colocar aqui :(",Mon Oct 01 11:00:54 +0000 2018,:(
1048203627335221248,"Tou carente e sem ngm, habitual :)",Fri Oct 05 13:29:54 +0000 2018,:)
1050075992633401344,VÍDEO: Segurança é desarmado por bandido e baleado com a própria arma na Baixada Santista https://t.co/LrdGBfAjxh #G1 #G1SP https://t.co/NsRV8TA468,Wed Oct 10 17:30:00 +0000 2018,g1
1046794225835278337,"de todos os itens que citei, não tô realizada em nenhum. é lindo, eu sei :)",Mon Oct 01 16:09:26 +0000 2018,:)
1031866694317338629,"@gcamarotti @GloboNews @g1 Não, demonstra que o povo é alienado, não da importância a honestidade, e mostra também o tipo de pessoas que para atingir seus objetivos, mentem, corrompem, fazem o que é necessário, enganam seu próprios simpatizantes em um vale tudo sem nenhuma dignidade moral. #Fato",Tue Aug 21 11:32:45 +0000 2018,#fato
1049170631542095872,odeio frio pq tem que dormir sem ventilador :(,Mon Oct 08 05:32:25 +0000 2018,:(
1045436835042922496,@futecas17 @anaccarolina01 E tu tens que aprender a escrever :),Thu Sep 27 22:15:39 +0000 2018,:)
1049306400357269504,@nliesantos Nem conta mais as fofocassss :(,Mon Oct 08 14:31:55 +0000 2018,:(
1045367506376974341,Ha! Hoje (quinta/27) estaremos no Bar Forfé - 12Suecas #ÉJogos [Pré InterReps 2018]! Se liga no recado do Mário! :),Thu Sep 27 17:40:10 +0000 2018,:)
1045188547169452032,"Sob efeitos da alta do dólar, ArtRio mira nos estrangeiros https://t.co/ACGx0mItLs",Thu Sep 27 05:49:02 +0000 2018,folha
1030582934380707840,Nunca pensei que fosse dizer isso: que medo do meu marido! Kkkk #Trabalho #criatividade,Fri Aug 17 22:31:33 +0000 2018,#trabalho
1049294836594036736,@theoldtayisdead :( a minha é 30/10,Mon Oct 08 13:45:58 +0000 2018,:(
1049263562898718720,"@whopabelmok ontem eu vi pessoas falando que deveriam criar campos de concentração pra baianos.....eu chorei tanto!!! não fui criada na bahia, mas nasci lá e minha família é toda de lá :(",Mon Oct 08 11:41:42 +0000 2018,:(
1046240191038533632,"@grigiowife @milasrsly Mentira! Que merda, cara :(",Sun Sep 30 03:27:54 +0000 2018,:(
1046265272305405953,"@gguksfav @BTS_twt eu amo tanto ele; :( ele ilumina meus dias de uma forma inexplicável, é meu mundo inteirinho 😭💕💖💗💙💛",Sun Sep 30 05:07:34 +0000 2018,:(
1046744626277879810,"@pine486 Nele mesmo, fomos de jogos retrô esse fds :D Logo depois desse, jogamos muito o multiplayer do 007 GoldenEye haha",Mon Oct 01 12:52:21 +0000 2018,:)
1045357240365010945,"@josuel_castro Primeiramente boa tarde, e gostaria de dizer que me encontro feliz pela sua escolha :)",Thu Sep 27 16:59:22 +0000 2018,:)
1046952132342140928,@signoftriver eu divulgava sempre :( simm eu lembro pena que não deu certo.. ai deu vontade até de ler de novo,Tue Oct 02 02:36:54 +0000 2018,:(
1047104662032138240,Alianças nos estados contrariam 12 das 13 chapas presidenciais https://t.co/kTa9Z2YXCf #Eleições2018 #G1 https://t.co/CSnCVQ2Ni9,Tue Oct 02 12:43:00 +0000 2018,g1
1046734411801260032,queria ta em casa mais to na escola :(,Mon Oct 01 12:11:45 +0000 2018,:(
1046763768628170753,@BreakoutNET Natural :(,Mon Oct 01 14:08:25 +0000 2018,:(
1045427305521262593,"Eu sou hiperfocado, e não desatento. È que enquanto o foco fica no centro, tudo ao redor desaparece. Por isso ficar em algum lugar calmo. Não é que não dou atenção a tudo que há em volta, ou a alguém especial num momento. É que estou trabalhando com os olhos em algo. :)",Thu Sep 27 21:37:47 +0000 2018,:)
1045405777492684800,"@matheuscomth9 Benicio, a gente entende que o carro é muito usado, e a campanha é justamente para conscientizar o máximo de pessoas possível, para conseguirmos espalhar a ideia da mobilidade urbana. É nosso dever. :)",Thu Sep 27 20:12:14 +0000 2018,:)
1042730089123725312,"G1 e CBN entrevistam Alvaro Dias, presidenciável do Podemos https://t.co/qQWQIbuuHh https://t.co/2uzFQVBNWO",Thu Sep 20 11:00:00 +0000 2018,g1
1046775385961222146,"fui fazer inscrição pro vest, ai n sei que curso colocar :(",Mon Oct 01 14:54:34 +0000 2018,:(
1047492471754838016,Farei o possível :) ❤😊😍😉 https://t.co/U5Uxubkt0y,Wed Oct 03 14:24:01 +0000 2018,:)
1046948046028922880,Triste pq vou viajar e vou deixar ele sozinho de novo! :(,Tue Oct 02 02:20:40 +0000 2018,:(
1047445486024777728,Guia do voto: tudo o que você precisa saber no dia da votação. https://t.co/ra9jvjC9Ds https://t.co/6Nm9kZ74VI,Wed Oct 03 11:17:19 +0000 2018,jornaloglobo
1046791909228859393,Hoje não houve chamada :(,Mon Oct 01 16:00:14 +0000 2018,:(
1044757156548005888,Ex-primeiro-ministro da França disputará prefeitura de Barcelona https://t.co/odp03vOxlX,Wed Sep 26 01:14:51 +0000 2018,veja
1047309979659763713,Fica ligado :) pra votar consciente! https://t.co/PJcNdMj4ki,Wed Oct 03 02:18:51 +0000 2018,:)
1045477880413769728,@LucasPCamargo ou o dia que você pegou uma pedra de quartzo e cortou metade do meu braço propositadamente :),Fri Sep 28 00:58:45 +0000 2018,:)
1043062281121062913,"Em carta, FH fala em cenário sombrio e faz apelo por união de candidatos de centro. https://t.co/liN5l0rOwd https://t.co/qeI0bmhkMP",Fri Sep 21 09:00:01 +0000 2018,jornaloglobo
1050732828944560130,&gt;@EstadaoInter Suíça envia aos EUA prova de propinas de US$ 160 milhões pagas a chavistas https://t.co/iCseCUslOS https://t.co/Ia7Uqp7QhL,Fri Oct 12 13:00:02 +0000 2018,estadao
1049224291861090304,Haddad comemora ida ao segundo turno e diz que quer 'unir os democratas do Brasil' https://t.co/DWNxzG3AKq #Eleições2018 #G1 https://t.co/wDsr8CgbZT,Mon Oct 08 09:05:39 +0000 2018,g1
1052619027783278592,"1x: ""Não haverá borboletas se a vida não passar por longas e silenciosas metamorfoses."" #fato",Wed Oct 17 17:55:07 +0000 2018,#fato
1030568422210498561,➡️➡️ Blusa linda ➡️➡️ #moda #blusa#cores #novidade #estilo #lancamento #estiloemoda #modafashion,Fri Aug 17 21:33:53 +0000 2018,#novidade
1053286583745593345,Oportunidade Emprego #vaga #oportunidade #emprego https://t.co/z8EMhDUcOw,Fri Oct 19 14:07:45 +0000 2018,#oportunidade
1035636769138647040,"#FATO!!! COMO SOU ETERNAMENTE GRATO A ELES, SEMPRE QUE LEMBRO DE VOSSAS FIGURAS AUMENTA MINHA VONTADE DE PERSEVERAR, SEGUIR EM FRENTE, NÃO DESISTIR, ASSIM… https://t.co/w37MkXBcXr",Fri Aug 31 21:13:41 +0000 2018,#fato
1046961959697047552,"Teclado do notebook quebrou, q sad :(",Tue Oct 02 03:15:57 +0000 2018,:(
1045495811847671808,@JaymeKamus Amanhã tô na tua peça :),Fri Sep 28 02:10:00 +0000 2018,:)
1046932935717396486,"Coração tá fechado então? :( — Sim e tomara que eu tenha perdido a chave, mas sempre tem aquele porém https://t.co/8aDXGHX8KG",Tue Oct 02 01:20:37 +0000 2018,:(
1047533072978255872,Você ta muito linda sério — Obrigada :) https://t.co/6MyGXSys4s,Wed Oct 03 17:05:21 +0000 2018,:)
1047043828618809344,@camilaasoares_ Deixa me cantar diogo piçarra :(,Tue Oct 02 08:41:16 +0000 2018,:(
1040228143230078976,Quadro de Bolsonaro evoluiu bem após cirurgia; candidato permanece na UTI https://t.co/UA6fIXvW2U,Thu Sep 13 13:18:10 +0000 2018,exame
1045389689665064961,"PROVAVELMENTE À UM MES ATRAS EU ESTAVA HAPPY DE CARALHO porque a minha paixão da praia me encontrou no insta, That's right ainda falo com ele :))))",Thu Sep 27 19:08:19 +0000 2018,:)
1046797197453524993,assistindo o gcf eu tive mais certeza ainda que a minha vida nunca vai ser completa se eu não for em um show do bts :-(,Mon Oct 01 16:21:15 +0000 2018,:(
1048062232905637894,"Bolsonaro, mesmo ausente, é atacado em último debate https://t.co/G2qEHhJUk3",Fri Oct 05 04:08:03 +0000 2018,folha
1049160898991087617,@cyphernanda q conexao four ia me fazer sorrir mto :((,Mon Oct 08 04:53:45 +0000 2018,:(
1045387294960750592,Brutal! Dia 1 lá estarei :)) https://t.co/b9cxUsnvwJ,Thu Sep 27 18:58:48 +0000 2018,:)
1046919706064642048,"ok mas kim namjoon com caranguejinhos é a coisa mais fofa desse mundo, sem dúvidas :( #NamjoonAmaCaranguejinho",Tue Oct 02 00:28:03 +0000 2018,:(
1049323406204788737,@O0XQUEEN Ô princesinha :( o que houve? /abraça apertadinho,Mon Oct 08 15:39:30 +0000 2018,:(
1039953298764308483,Evento marca 20 anos da Associação Caatinga ao falar sobre conservação https://t.co/I9lAlamYuQ,Wed Sep 12 19:06:02 +0000 2018,folha
1046732242893115392,foo :-) : 2af8b0de-e572-4c0e-bc89-5a1cd2355099,Mon Oct 01 12:03:08 +0000 2018,:)
1049204817812447232,"@994WK A GENTE NÃO RESISTE, NÉ???????? Eu já sabia que ia meio que ficar virado, cochilei até um pouco depois, mas foi coisa bem rápida mesmo. :\ Mas logo logo o sono bate na sua portinha, gege! :(",Mon Oct 08 07:48:16 +0000 2018,:(
1049296097997406213,@viscasccp com todo prazer :),Mon Oct 08 13:50:59 +0000 2018,:)
1050756156052987910,@L27CPH uma ótima forma de lidar é me dar sorvete :),Fri Oct 12 14:32:44 +0000 2018,:)
1046915290590777344,@laraspireslsp @TalitaBombarde Pra Bauru acho difícil eu voltar :( mas se topar ir pra São Paulo já tem onde ficar!,Tue Oct 02 00:10:30 +0000 2018,:(
1045336269142851584,"Sem Spacey, mulheres assumem protagonismo em 'House of Cards' https://t.co/Yn31qWbjeH",Thu Sep 27 15:36:02 +0000 2018,folha
1045387551559864326,@migmartins955 @opauloeumdeus1 Já sabes que vou preferir ignorar isto que é para não ouvirem o que não querem :))),Thu Sep 27 18:59:49 +0000 2018,:)
1047460753001865216,"Eu para flr vdd só apanhei com 3 dos 5 objetos, mas a minha kota sempre foi muito inovadora e arranjava sempre maneira de eu apanhar com alguma coisa nova :)",Wed Oct 03 12:17:59 +0000 2018,:)
1048893197169123335,&gt;@EstadaoPolitica Efeito de recadastramento é pequeno nas eleições 2018 https://t.co/DYnukPHV93,Sun Oct 07 11:10:00 +0000 2018,estadao
1048446227610779648,#ViraViraCIRO U.u por favor sem revólver :) vamos de #Ciro12 que este sim é que resolve 👏👏👏👏👏👏👏👏,Sat Oct 06 05:33:54 +0000 2018,:)
1047967106988478466,"Anastasia tem 41% dos votos válidos e lidera isolado em MG; Pimentel tem 27%, segundo Datafolha https://t.co/Ysoo789wHL",Thu Oct 04 21:50:03 +0000 2018,folha
1045433852217491457,Alexandre Frota é condenado a indenizar Gilberto Gil por danos morais https://t.co/mqwzhKa2TN,Thu Sep 27 22:03:48 +0000 2018,veja
1050743263211257856,Isso merece ser compartilhado. Beijos no coração de todos :) https://t.co/MYYQMOEs5I,Fri Oct 12 13:41:30 +0000 2018,:)
1046232159470669824,"@povhope isso do alistamento do jin foi um pedacinho só do capítulo, mas todo mundo ficou tenso :( o pior vai ser a reação a yumi",Sun Sep 30 02:55:59 +0000 2018,:(
1037066244413947905,"Coordenador de Finanças/ Controladoria - São Paulo, SP https://t.co/tu1u4X6tKi #emprego #oportunidade #vaga",Tue Sep 04 19:53:55 +0000 2018,#oportunidade
1046054589567586305,Ex-mulher de Bolsonaro diz que falou 'besteira' em processo de separação. https://t.co/XFurfYKyVi https://t.co/YkFnP0POYY,Sat Sep 29 15:10:23 +0000 2018,jornaloglobo
1046797899433152515,"Tá cada dia mais difícil, não sei o que eu faço só precisava de uma luz no fim do túnel :(",Mon Oct 01 16:24:02 +0000 2018,:(
1040384140208734208,"Laje de hospital desaba, mata um e deixa um ferido no Rio, diz Bombeiros https://t.co/MmcowXwcVz",Thu Sep 13 23:38:03 +0000 2018,folha
1036736970964328449,Reportagens do GLOBO alertam para risco de incêndios no Museu Nacional desde a década de 70. https://t.co/ARZkKCh3P2 https://t.co/GgodP34YoP,Mon Sep 03 22:05:30 +0000 2018,jornaloglobo
1042790488049254402,"&gt;@EstadaoEconomia Trabalhadores passam ao desalento mais rápido, aponta Ipea https://t.co/1sLC7VaJir",Thu Sep 20 15:00:01 +0000 2018,estadao
1049240987497848832,Tou a sair d casa agr :),Mon Oct 08 10:12:00 +0000 2018,:)
1046240076886417410,jennie parece estar tao cansadinha eu to trist :( https://t.co/DMTNA5kzR7,Sun Sep 30 03:27:27 +0000 2018,:(
1046712761978368000,@NunoRiise @diogomgcruz Não se paga por sonhar :(,Mon Oct 01 10:45:44 +0000 2018,:(
1047426031877931008,"Criolo vocifera contra 'indústria da desgraça' em 'Boca de lobo', single que traz o artista de volta ao rap https://t.co/SOPb5enHcp #G1 https://t.co/jnkllAwPh5",Wed Oct 03 10:00:00 +0000 2018,g1
1046700968400891904,"You are not alone, a letra dessa música me salva sempre :( #SegundaDetremuraSDV",Mon Oct 01 09:58:52 +0000 2018,:(
1047416718090555393,Candidatos ao governo do Paraná participam de debate na RPC https://t.co/jf2pYYG1Wb #Eleições2018 #G1 https://t.co/9wJaZQtjHu,Wed Oct 03 09:23:00 +0000 2018,g1
1040278789668843520,#empreendebrazilconference #euvou #empreendedorismo #empreender #oportunidade #inovacao #tecnologia #florianopolis #sc #15setembro2018 #brasilempreendedor brasilempreendedorismo… https://t.co/dLu2JBGs4t,Thu Sep 13 16:39:25 +0000 2018,#oportunidade
1048418563197997058,vai votar em qm? — haddad :) https://t.co/n4CkwYCSOf,Sat Oct 06 03:43:58 +0000 2018,:)
1042456039482904577,"Em premiação, Fernanda Montenegro é homenageada por colega de 'Central do Brasil' https://t.co/HXQTLWRKkc",Wed Sep 19 16:51:02 +0000 2018,folha
1046981047676751872,"@loadsoflouie mesmo com as manifestações, o ""coiso"" subiu. esperança é a última que morre né? tô tentando também :(",Tue Oct 02 04:31:48 +0000 2018,:(
1050721094980784128,feriado e vou trabalhar a noite :),Fri Oct 12 12:13:25 +0000 2018,:)
1034159607692845056,"Tem dias , que seria melhor vc n levantar da cama #FATO",Mon Aug 27 19:23:58 +0000 2018,#fato
1046739330604167168,@brsna1234 @GabisCecilia olha amg :(( adota por favor,Mon Oct 01 12:31:18 +0000 2018,:(
1047482091565408256,@elinhaaaaaaa @Budweiser_Br Aceitamos sim! Traz sua carteirinha e um documento oficial com foto :),Wed Oct 03 13:42:46 +0000 2018,:)
1046254763166314496,"@paameso_ Vou ver se tem algum legal, mas a maioria é didático :(",Sun Sep 30 04:25:48 +0000 2018,:(
1049299767954739200,"@Divonei76 Oi, tudo bem? Visite uma de nossas lojas para conferir a disponibilidade do modelo :)",Mon Oct 08 14:05:34 +0000 2018,:)
1046947182442700801,"ccbs campus 2 não é colégio eleitoral, vai ter prova sim :(",Tue Oct 02 02:17:14 +0000 2018,:(
1045451764353372171,@SiCaetano_ @MateusVRamos VR me rejeitou e eu roubei o @ dele :),Thu Sep 27 23:14:58 +0000 2018,:)
1046943783546441728,nunca imaginei que ia sentir sdd dos terremotos do dani :(,Tue Oct 02 02:03:43 +0000 2018,:(
1037818468320665600,#RedeForte #IndicaQuemNecessita #trabalho A Suely Dias Francisco Francisco quer mostrar suas #competências. Vamos irradiar a #EnergiaDaIndicação https://t.co/130ZamQuDT,Thu Sep 06 21:42:59 +0000 2018,#trabalho
1046957692965801984,"meu nariz tá que nem antes dnv, isso só acontece cmg :(",Tue Oct 02 02:59:00 +0000 2018,:(
1046957629682147329,@adriano_kunsch desculpa :( corrigindo: mais uma vez com a garganta inflamada*,Tue Oct 02 02:58:45 +0000 2018,:(
1037116884821467136,Veja o que é #FATO ou #FAKE na entrevista de Alckmin ao G1 e à CBN https://t.co/ZMwohzeSB0 https://t.co/RQPQFO5k74,Tue Sep 04 23:15:08 +0000 2018,#fato
1046962522941743105,@ferxnoah Pois é mana :(,Tue Oct 02 03:18:11 +0000 2018,:(
1045340002446708737,@MarianaBelem que fotos lindas!!! :-),Thu Sep 27 15:50:52 +0000 2018,:)
